65.25	28.91	6.24	0.87	5.71	50.9	14.41	0.76	1.21	23.0	47.0	26.0	22.8	7.4	9.9	10.8	10.1	9.1	4.6	2.9	3.74	5.5	1.8	1.7	3.6	21.0	39.0	24.0	35.0	85.0	57.0	94.0	8.0	52.0	10.0	37.0	33.0	24.0	23.0	16.0	7.5	4.7	145.0	
65.25	28.91	6.24	0.87	5.71	50.9	14.41	0.76	1.21	39.0	47.0	24.0	19.7	5.5	8.0	8.1	8.4	9.0	4.0	2.6	3.5	5.0	2.3	2.4	3.0	35.0	48.0	35.0	59.0	69.0	53.0	73.0	13.0	59.0	13.0	43.0	39.0	25.0	18.0	12.0	8.0	3.7	136.0	
73.8	15.0	5.0	0.7	1.2	50.9	14.41	0.76	1.21	38.39	48.0	25.6	24.37	7.27	10.3	8.2	9.3	9.8	5.1	2.7	4.8	6.7	2.8	3.0	2.7	25.0	45.0	35.0	50.0	69.0	74.0	79.0	16.0	97.0	15.0	45.0	41.0	21.0	21.0	18.0	7.0	6.4	152.0	
65.25	28.91	6.24	0.87	5.71	50.9	14.41	0.76	1.21	38.39	51.0	25.0	24.37	7.27	10.4	11.3	9.3	9.0	3.8	3.3	3.8	5.2	2.3	2.9	2.82	16.0	35.0	38.0	56.0	70.0	64.0	72.0	10.0	88.0	16.0	50.59	44.53	27.88	22.9	18.17	9.22	4.2	147.0	
46.0	19.6	5.6	0.7	1.3	56.0	8.3	0.8	1.6	24.0	32.7	16.1	9.2	2.5	6.1	5.3	4.8	5.1	3.1	2.1	2.1	3.6	1.6	1.7	2.3	33.0	41.0	20.0	45.0	45.0	47.0	73.0	13.0	65.0	16.0	31.0	26.0	14.0	26.0	21.0	8.0	2.9	146.0	
65.25	24.0	6.6	0.73	1.3	50.9	14.41	0.76	1.21	48.0	36.0	17.0	10.0	2.2	6.8	6.7	5.7	5.2	2.7	1.9	2.7	3.2	1.0	1.7	1.8	26.0	44.0	21.0	45.0	49.0	54.0	70.0	11.0	54.0	11.0	53.0	49.0	20.0	7.4	10.0	5.0	3.4	151.0	
65.25	28.91	6.24	0.87	5.71	50.9	14.41	0.76	1.21	28.0	37.0	15.0	10.2	2.8	6.8	6.9	6.4	6.2	2.6	2.2	2.5	4.0	1.6	1.8	2.0	32.0	46.0	27.0	38.0	65.0	65.0	53.0	9.0	69.0	14.0	23.0	27.0	10.0	16.0	15.0	7.0	2.4	150.0	
49.0	21.0	7.0	0.7	1.2	56.0	13.0	0.8	1.3	35.0	36.0	18.0	12.8	3.2	6.1	6.3	8.0	8.0	3.3	2.1	3.74	3.7	1.5	1.6	2.0	23.0	44.0	30.0	50.0	47.0	45.0	71.0	19.0	57.0	7.0	23.0	19.0	13.0	16.0	13.0	7.0	2.2	146.0	
54.6	22.1	5.5	0.75	1.94	37.0	7.54	0.8	1.44	43.0	43.0	21.0	14.5	3.6	8.4	9.5	7.7	7.9	3.6	3.0	3.5	4.4	2.3	2.5	2.7	30.0	42.0	34.0	55.0	58.0	54.0	79.0	6.3	86.0	12.0	44.0	38.0	27.0	20.0	20.0	11.0	3.7	134.0	
59.0	32.0	3.0	0.88	2.66	51.0	13.0	0.7	1.2	38.0	44.0	20.0	22.0	4.2	9.0	8.8	8.9	8.5	4.0	3.0	4.0	4.7	2.2	2.1	2.5	27.0	46.0	28.0	40.0	73.0	54.0	64.0	9.0	73.0	17.0	39.0	34.0	20.0	20.0	15.0	6.8	3.9	150.0	
48.0	16.5	3.2	0.8	1.69	66.5	18.0	0.73	1.16	38.55	38.6	17.2	24.37	7.27	6.1	6.7	6.2	6.0	3.2	2.4	2.4	3.5	2.0	2.2	2.0	26.1	46.6	40.4	62.8	80.9	59.5	67.6	6.6	87.1	12.3	27.1	22.8	11.4	16.1	17.1	6.6	4.2	146.0	
65.25	28.91	6.24	0.87	5.71	50.9	14.41	0.76	1.21	38.39	36.6	19.3	24.37	7.27	6.3	6.9	6.3	6.5	3.2	2.3	2.7	3.6	1.9	1.7	2.4	32.0	49.0	27.0	52.0	62.0	45.0	77.0	13.0	61.0	12.0	50.59	44.53	27.88	22.9	18.17	9.22	3.2	148.0	
47.0	25.9	5.6	0.79	1.5	48.4	12.1	0.75	1.2	42.0	38.0	20.0	12.7	3.6	6.1	7.2	5.4	6.0	2.9	2.3	2.3	3.6	1.8	1.8	2.2	38.0	56.0	34.0	56.0	73.0	52.0	59.0	13.0	58.0	13.0	50.0	49.0	23.0	22.0	17.0	6.5	3.5	155.0	
